"","X","RP1.273G13.1","AC016561.1","RP11.554L12.2","AC006499.7","OR2V2","OR7A17","POTED","FAM8A6P","RP11.413E6.2","AC140061.6","CRYGC","RP11.336F14.1","RP11.496I2.4","OR9G1","RP11.272K23.4","AC074008.1","RP11.393M18.1","AC008155.1","RP11.234P3.2","ABCD1P3","RP11.481H12.1","OR6C69P","SPINK14","CTD.2547E10.3","OR4A44P","RP11.324D17.1","CETN4P","TRIM64C","OR4A4P","RP11.588L15.1","RP11.533F5.2","RP11.438N5.2","AC011998.4","TRBV22OR9.2","RP11.347C12.8","RP11.748L13.2","AC018696.3","HMGN1P12","RP5.1121H13.1","RP11.158D2.1","RP11.814E24.1","HIGD1AP4","CTD.3216D2.4","MT1DP","AC096582.9","AC008171.1","RP3.419C19.2","TBC1D3B","LL22NC03.22A12.9","RP11.117L6.1","RP11.201O14.2","QRSL1P2","TMEM244","RPS17P1","OR8K3","RPS6P7","RPS8P6","SEPT7P7","TRAJ38","RP11.42D20.1","RP11.410C4.2","RP11.21C4.4","RP11.180I4.1","FAM90A19P","KLRC4","RP11.191A15.4","OR1L3","AC074290.1","RP11.244K5.7","RP11.16F15.4","RP5.837I24.5","AC104651.2","RP3.468K18.5","RPS7P13","RP11.428G5.1","RP11.731D1.3","CEACAMP11","CTB.179I1.2","AC093084.1","AC139712.1","RP11.665E10.3","NEU2","RP11.740N7.4","PNMA6B","HMGN1P28","HMGN2P22","RP11.129O7.2","AC007395.4","RP11.321E2.6","RP11.6B19.3","PRAMEF14","PPP1R26P3","RP11.61F5.1","RP11.809N8.6","TULP3P1","PHKBP1","RP11.777B9.5","RP11.740D6.3","HMGN2P10","RP11.56P9.4"
"200","HPSI0714i-keui_1",0,0,0,0,0,0.34,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.42,0,0,0.4,0,0,0.32,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0.07,0.72,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.26,0.47,0,0,0.38,0,0,0,0.06,0,0,0,0,0,3756.99,0,0,0
"201","HPSI0215i-fawm_2",0.06,0,0,0,0,0.18,0,0,0,1.91,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0.23,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.24,0,0,1898.76,0,0,0
"202","HPSI1014i-babz_3",0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,1.48,0,0.73,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,4608.87,0,0.39,0
"203","HPSI1014i-tixi_4",0,0,0,0,0,0.27,0,0,0,0,0,0,0,0.04,0,0.04,0.65,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0.1,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0.15,0,0,0.19,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.07,0,0,0,1.04,0,0,0,0,0,0.02,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,4725.26,0,0,0
"204","HPSI1213i-nekd_1",0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,12.63,0.55,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0.35,0,0,0,0.31,0,0,0.24,0.02,0,0,0,0,0,0,0,1.59,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0.07,0,0,0,0,0,0,0,0.15,0.76,0,0.2,0,0,0.05,0,0,0,0,0,2066.27,0,0,0
"205","HPSI0514i-yafr_3",0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0.21,0,0,0,0.07,0,0,0.21,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.07,0,0,0,0.64,0,0,2277.92,0,0,0
"206","HPSI0214i-heja_1",0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0.3,0,0,0.7,0,0,0.22,0,0,0,0.08,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0.03,0,0,0,0,0,2614.97,0,0,0
"207","HPSI1014i-quls_2",0,0,0,0,0,0.25,0,0,0,2.41,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0.24,0,0,0.3,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.03,0.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,1.2,0,0,3480.36,0,0,0
"208","HPSI0814i-doao_1",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.08,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.03,0.13,0.84,0,0,0,0,0,0,0,0,0,0,0,0,4181.75,0,0.37,0
"209","HPSI0913i-eika_2",0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.07,0.34,0.52,0,0,0,0,0,0,0,0,0,0,0,0,1727.54,0,0,0
"210","HPSI0414i-ceik_1",0,0,0,0,0,0.28,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.94,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0.3,1.15,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,2691.19,0,0,0
"211","HPSI1013i-yemz_1",0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,1.28,0,0,0.56,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.5,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1080.98,0,0,0
"212","HPSI0914i-laey_6",0.07,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0.74,0,0.22,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1.04,0,0,0,0,0,0,0,0.05,0,0,0.28,0,0,1743.33,0,0,0
"213","HPSI0614i-puhk_5",0,0.05,0,0,0,0.27,0,0,0,4.36,0.06,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0.21,0,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.89,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372.14,0,0,0
"214","HPSI0214i-giju_2",0,0,0,0,0,0.31,0,0,0,6.47,0,0,0,0,0,0.1,0,0.24,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.25,0,0,0,0.22,0,0,0.09,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,2628.48,0,0,0
"215","HPSI0614i-xubw_1",0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.06,0,0,0,0.02,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1176.73,0,0,0
"216","HPSI1014i-toss_3",0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.93,0,0,0,0,0,0,0,0,0,0,0,0,1792.2,0,0,0
"217","HPSI0214i-pelm_3",0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.26,0.65,0,0,0,0,0,0,0.07,0,0,0,0,0,1241.85,0,0,0
"218","HPSI0715i-meue_5",0.06,0,0,0,0,0.07,0,0,0,2.51,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0.27,0.1,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,2494.55,0,0,0
"219","HPSI0114i-bezi_1",0.07,0,0,0,0,0.2,0,0,0,0,0.08,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.13,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1984.85,0,0,0
"220","HPSI0614i-paab_3",0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0.29,0,0,0,0,0,0.72,0,0,0.46,0,0,0,0,0.68,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.22,0,0.09,0.25,0.84,0,0,0,0,0,0,0,0,0,0,0,0,2374.27,0,0,0
"221","HPSI1213i-pahc_5",0.06,0,0,0,0,0.11,0,0,0,0,0.07,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0.12,0,0,0,0,0,0.21,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.08,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,2544.3,0,0,0
"222","HPSI0514i-puie_5",0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0.23,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0.13,0.98,0,0,0,0,0,0,0,0,0,0,0,0,2382.51,0,0.41,0
"223","HPSI1013i-cups_3",0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0.62,0,0,0.2,0,0,1.32,0,0,0,0,0,0,1.97,0,0,0,0,0,0.42,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.14,0,0,0,0,0,0,0,0,0,0,0.14,0,0.83,0,0.08,0,0,0.03,0,0,0,0,0,3262.12,0,0,0
"224","HPSI1014i-eesb_1",0.07,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,2589.03,0,0,0
"225","HPSI0914i-qehq_3",0,0,0,0,0,0.21,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0.59,0,0,0,0,0.08,0,0,0.7,0,0,0,0,0,0,0.22,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,1.54,0,0,0.21,0,0.15,0,0,1.01,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,1914.74,0,0,0
"226","HPSI0214i-pelm_1",0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0.11,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.03,0,1.24,0,0,0.38,0,0,0,0,0,0,0,0,0,1107.4,0,0,0
"227","HPSI0215i-hipn_1",0.07,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0.08,1.45,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,1.7,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.03,0.13,0.83,0,0,0.39,0,0,0,0.06,0,0,0.26,0,0,1832.33,0,0,0
"228","HPSI0614i-oicx_6",0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.28,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951.84,0,0,0
"229","HPSI0114i-bezi_3",0,0,0,0,0,0.05,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.22,0,0.08,0,0,0,0,0,0,0,0,0.03,0.27,1.03,0,0,0.76,0,0,0,0,0,0,0,0,0,2635.81,0,0,0
"230","HPSI0214i-feec_3",0,0,0,0,0,0.24,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.47,0.87,0,0,0,0,0,0,0,0,0,0,0,0,2600.61,0,0,0
"231","HPSI0115i-paim_3",0.06,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0.1,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,1.97,0,0.2,0,0,0.45,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.14,0,0,0,0.2,0,0,0,2.79,0.02,0.54,0,0,0,0,0,0,0,0.03,0,0,0.21,0,0,1396.23,0,0,0
"232","HPSI0714i-oatm_2",0.07,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0.42,0,0,0.38,0,0,0,0,0.58,0,0,0,0,0,2.16,0,0,0,0,0,0,0.07,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.09,0,0,0,0,0,0.08,0,0,0,0.29,0,0,0,0,0,0.12,0,0,0,0.37,0,0,0,0.03,0,0,0,0,0.03,1396.07,0,0,0
"233","HPSI0714i-jilk_3",0,0,0,0,0,0.72,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.6,0,0,0,0.13,0.58,0,0.11,0,0,12.41,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0.18,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0.14,0.16,0,0.93,0,0,0,0.11,0,0,0,0,0,3721.47,0,0,0
"234","HPSI1014i-juuy_2",0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.5,0,0,2.12,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2327.49,0,0.39,0
"235","HPSI0414i-oaqd_3",0.12,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0.42,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.16,0,0,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,1.27,0,0,0.72,0,0,0,0,0,0,0,0,0,1942.96,0,0,0
"236","HPSI0115i-jotn_2",0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0.09,0,0,0,0,0.06,0.66,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0.11,0.54,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.16,0,0.06,0,0.43,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.05,0,0,0,0,0,920.9,0,0,0
"237","HPSI0714i-pipw_4",0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0.72,0,0.35,0,0,0,0,0.15,0,0,0.13,0,0,1.05,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.36,0.41,0,0,0,0,0,0,0.03,0,0,0,0,0,1904.59,0,0,0
"238","HPSI0115i-rakq_1",0.11,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,2.93,0,0.09,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.09,0.65,0,0,0,0,0,0,0,0,0,0,0,0,1420.09,0,0,0
"239","HPSI0115i-melw_1",0.07,0,0,0,0,0.3,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,1.63,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,1.02,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0.09,0,0,0,3.32,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,3443.29,0,0,0
"240","HPSI1113i-vuud_2",0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0.14,0.85,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.27,0,0.73,0,0,0,0,0,0.5,0.8,0,0,0.69,0,0,0,0.04,0,0,0.23,0,0,0,0,0,0
"241","HPSI0215i-fawm_4",0,0,0,0,0,0.23,0,0,0,0,0.06,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,1.39,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.04,0,0,0,0,0,0.13,0,0,0,0.3,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.07,0,0,0,0,0,1424.46,0,0,0
"242","HPSI0913i-diku_1",0,0,0,0,0,0.11,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0.07,0,0,0.17,0,0,0.52,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.1,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1301.94,0,0,0
"243","HPSI0314i-fafq_1",0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.74,0,0,0,0,0,0,0,0,0,0,0,0,1901.67,0,0,0
"244","HPSI0913i-lise_3",0,0,0,0,0,0.09,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.05,0,0,0,0,0,0,0.15,0,0,0.3,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,2084.03,0.15,0,0
"245","HPSI0214i-poih_4",0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0.27,0,0,0,0,0,4.77,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0.19,0,0.12,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384.48,0,0,0
"246","HPSI1113i-oaaz_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.24,0,0,0.23,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.03,0,0,0,0,0,3233.67,0,0,0
"247","HPSI0414i-seru_7",0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.11,0,0,0,0,0,0.12,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.08,0,0,0,0,0.25,0,0,0,0,0,0.13,0.76,0,0,0.38,0,0,0,0,0,0.31,0,0,0,2675.73,0,0,0
"248","HPSI0614i-lepk_4",0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.36,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0,0,0,0,0,0.07,0,0,0.19,0,0,2.21,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0.08,3.6,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1956.08,0,0,0
"249","HPSI1113i-wahn_2",0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,1.04,0,0.05,0,0,0,0,1.65,0,0,0,0,0,0.32,0,0,0,0,0.07,0,0,0.13,0,0,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.26,0,0.15,0,0,0,0,0,0.56,0,0,0,0.33,0,0,0,0,0.01,0,0,0,0,2494.68,0,0,0
"250","HPSI0814i-siqu_4",0,0,0,0,0,0.27,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.47,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1281.52,0,0,0
"251","HPSI0414i-uawq_2",0,0,0,0,0,0.14,0,0,0,3.91,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.35,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.07,0,0,0.88,0,0,0,0,0,0.02,0.21,0.89,0,0,0,0,0,0,0.03,0,0,0,0,0,1445.36,0,0,0
"252","HPSI0914i-kajh_2",0.06,0,0,0,0.04,0.18,0,0,0,6.27,0,0,0,0,0,0,0.6,0.21,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0.1,0,0,1.88,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0.32,0,0,0,0,0,0,0,0,0,3635.97,0,0,0
