"","Gene","ES_MeanTPM","IPS_MeanTPM","ES_Log2","IPS_Log2","Log2FoldChange","ABSV_Log2"
"13941","MRPL40",25.109,18.8690303030303,4.65013266735304,4.2379483782944,-0.412184289058645,0.412184289058645
"13942","ERMN",0.790333333333333,0.593939393939394,-0.339466837901235,-0.751612370130607,-0.412145532229372,0.412145532229372
"13943","TAS2R19",0.646666666666667,0.486,-0.628905848308753,-1.04097178105631,-0.412065932747553,0.412065932747553
"13944","PRPF3",57.954,43.556696969697,5.85683633473876,5.44482264935275,-0.412013685386003,0.412013685386003
"13945","MRPS24",120.464333333333,90.5393636363636,6.91246225125196,6.50047326140366,-0.4119889898483,0.4119889898483
"13946","CYB5R1",14.4156666666667,10.8349696969697,3.84956565211241,3.43762321342345,-0.411942438688955,0.411942438688955
"13947","SORD",47.9203333333333,36.0184242424242,5.58256603842046,5.17066316154612,-0.411902876874334,0.411902876874334
"13948","MGAT1",61.875,46.5126666666667,5.95128471496697,5.53955174978945,-0.411732965177523,0.411732965177523
"13949","PHKA2",21.141,15.8924545454545,4.40197171479242,3.99027005702374,-0.411701657768683,0.411701657768683
"13950","SSRP1",253.227666666667,190.376121212121,7.98429122638246,7.57270872320379,-0.411582503178671,0.411582503178671
"13951","XKR3",0.0443333333333333,0.0333333333333333,-4.49546434988205,-4.90689059560852,-0.411426245726465,0.411426245726465
"13952","ALDH2",51.4503333333333,38.6857575757576,5.68510851888297,5.27373062103206,-0.41137789785091,0.41137789785091
"13953","GPR61",0.838666666666667,0.630606060606061,-0.253830578503954,-0.665189059397843,-0.411358480893889,0.411358480893889
"13954","PPP2R3B",48.136,36.1965151515152,5.58904435676777,5.17777890226114,-0.411265454506632,0.411265454506632
"13955","ACSF2",15.4106666666667,11.5882727272727,3.94585736919236,3.53459363849629,-0.411263730696071,0.411263730696071
"13956","CARM1",90.7433333333333,120.671303030303,6.50371975099593,6.91493881782884,0.411219066832913,0.411219066832913
"13957","MRPL3",170.853,227.19196969697,7.41661176998044,7.82776803217409,0.411156262193645,0.411156262193645
"13958","DNAJB5",43.1883333333333,32.479303030303,5.43256973794006,5.02144876911261,-0.411120968827454,0.411120968827454
"13959","DPYSL3",373.769333333333,281.099303030303,8.54600439485871,8.13493606641731,-0.411068328441399,0.411068328441399
"13960","MMP24",19.8376666666667,14.9197272727273,4.31017043883822,3.89914925877274,-0.411021180065489,0.411021180065489
"13961","HAUS6",39.568,52.6093333333333,5.30626223972785,5.71724686321158,0.410984623483729,0.410984623483729
"13962","RARS2",42.3246666666667,56.2735757575758,5.40342680092344,5.81438573348844,0.410958932564996,0.410958932564996
"13963","LSM14B",64.97,48.8654848484848,6.02170180007169,5.61074390117779,-0.410957898893897,0.410957898893897
"13964","ZNF7",23.1693333333333,17.4267272727273,4.53414462806157,4.12322975266247,-0.410914875399103,0.410914875399103
"13965","OR7E14P",2.45766666666667,3.26745454545455,1.29728925624857,1.70816716639456,0.410877910145991,0.410877910145991
"13966","UBE2E1",154.397333333333,205.261848484848,7.27050402515275,7.68132169195791,0.410817666805159,0.410817666805159
"13967","EGFL7",33.4696666666667,25.1760303030303,5.06478227779882,4.65397891513162,-0.4108033626672,0.4108033626672
"13968","WRNIP1",32.7786666666667,24.6578484848485,5.03468526620972,4.62397501808091,-0.410710248128811,0.410710248128811
"13969","KCND2",6.36033333333333,4.78463636363636,2.66910237647586,2.25840928284847,-0.410693093627394,0.410693093627394
"13970","AHSG",0.292,0.219666666666667,-1.77595972578207,-2.18661213037519,-0.410652404593121,0.410652404593121
"13971","RWDD4",23.5666666666667,31.325303030303,4.55867580920088,4.96925656064203,0.410580751441147,0.410580751441147
"13972","ZNF146",104.629666666667,139.069787878788,6.70914816071486,7.11966522639387,0.410517065679011,0.410517065679011
"13973","KLC2",27.511,20.6987272727273,4.78193667615618,4.37147015663251,-0.410466519523666,0.410466519523666
"13974","RNF115",17.3013333333333,22.9940606060606,4.11281131883403,4.52318935428552,0.410378035451495,0.410378035451495
"13975","TSPAN10",1.21766666666667,1.61830303030303,0.284119252978775,0.694481780438747,0.410362527459972,0.410362527459972
"13976","ZNF777",9.75766666666667,7.34230303030303,3.28653619995169,2.87623265833472,-0.410303541616974,0.410303541616974
"13977","DGAT1",19.4083333333333,14.6041212121212,4.27860432860235,3.86830364298537,-0.410300685616974,0.410300685616974
"13978","COPG1",93.8916666666667,70.6519393939394,6.55292521238107,6.1426572579323,-0.410267954448768,0.410267954448768
"13979","RAD23B",269.222,202.597090909091,8.07265249717483,7.66246964840953,-0.410182848765299,0.410182848765299
"13980","CELP",0.170333333333333,0.128181818181818,-2.55356730444562,-2.96373645601323,-0.410169151567607,0.410169151567607
"13981","RPS15AP10",1.75566666666667,2.33293939393939,0.812018958770714,1.22214882888285,0.410129870112136,0.410129870112136
"13982","ABCB10",10.027,7.54618181818182,3.32581812232073,2.91574686095232,-0.410071261368419,0.410071261368419
"13983","ZSCAN10",165.715,124.717939393939,7.37256038645704,6.96252518672435,-0.410035199732689,0.410035199732689
"13984","KCNN2",18.8806666666667,14.2097575757576,4.23883780130923,3.82881003671396,-0.410027764595268,0.410027764595268
"13985","PNPO",6.03566666666667,8.01933333333333,2.59351313197028,3.00348230692071,0.409969174950427,0.409969174950427
"13986","PPP2R5E",38.9906666666667,51.8045757575758,5.28505691719079,5.69500762776466,0.409950710573876,0.409950710573876
"13987","DPEP1",2.51033333333333,3.33518181818182,1.32787894442211,1.73776541239614,0.409886467974021,0.409886467974021
"13988","MSRA",4.309,5.72478787878788,2.1073530984483,2.51722223785756,0.409869139409262,0.409869139409262
"13989","WASL",31.1623333333333,41.4002121212121,4.96173135660521,5.37156625453073,0.409834897925512,0.409834897925512
"13990","PPP1R8P1",0.0333333333333333,0.0250909090909091,-4.90689059560852,-5.31669144652122,-0.409800850912696,0.409800850912696
"13991","CRTAP",125.319333333333,166.484545454545,6.96946518984966,7.37924444976845,0.409779259918788,0.409779259918788
"13992","TAB1",22.1816666666667,16.6983939393939,4.47129586441761,4.06163744506597,-0.409658419351638,0.409658419351638
"13993","CPNE7",14.2756666666667,10.7469090909091,3.83548621520304,3.42584988210538,-0.40963633309766,0.40963633309766
"13994","ARFGEF2",15.575,11.7252424242424,3.96116025813664,3.55154584625375,-0.409614411882889,0.409614411882889
"13995","RAD17",31.7153333333333,42.1274848484848,4.98710860009834,5.39668987964736,0.409581279549015,0.409581279549015
"13996","POLB",49.9293333333333,66.3207878787879,5.64181573852483,6.05138924077513,0.409573502250306,0.409573502250306
"13997","CDC42BPB",62.956,47.3965454545455,5.9762719749404,5.56671000554638,-0.40956196939402,0.40956196939402
"13998","ODF2",22.5713333333333,16.9930606060606,4.49641973878581,4.08687381342032,-0.409545925365486,0.409545925365486
"13999","PELI3",4.102,3.08848484848485,2.03632749181777,1.62689925312312,-0.409428238694643,0.409428238694643
"14000","WNT9A",0.997,0.750666666666667,-0.00433459026389113,-0.413755673303014,-0.409421083039122,0.409421083039122
