,HMGA1,LIN28A,TERF1,ZFP42,ZSCAN10,HMGA2,SALL4,OTX2,ETV4,NR6A1,LIN28B,HES3,ZIC3,NANOG,ZNF93,FOXH1,MYCN,ZNF730,PRDM14,SOX11,label
633,140.3,0.0,11.37,0.07,0.05,0.05,1.09,0.0,4.77,2.04,0.0,0.0,0.0,0.02,1.88,0.24,6.26,0.09,0.0,0.02,0
529,58.67,0.05,5.38,0.0,0.01,0.43,0.17,0.0,3.57,9.25,0.0,0.0,0.0,0.02,0.42,1.26,0.72,0.0,0.01,0.01,0
43,1886.56,903.25,780.58,140.66,94.96,123.55,80.89999999999998,106.01000000000002,77.28,65.07,68.71,66.02,63.85,49.55,62.75,50.0,59.5,53.16,36.51,35.73,1
193,1787.58,890.74,895.24,134.93,114.83,99.69,88.14999999999998,60.13,83.39999999999998,72.58000000000001,84.19,71.44,153.3,75.56000000000002,53.26,67.52,58.93,30.61,45.8,25.98,1
176,1571.65,654.7,700.1500000000002,115.96,153.36,125.43,66.66,8.87,178.51,55.95,89.78,49.42,51.41,271.87,72.10000000000002,74.58,37.23,56.73,24.91,38.04,1
625,76.15,0.02,17.89,0.0,0.0,0.02,1.11,0.0,2.8,4.4,0.0,0.0,0.0,0.03,5.12,1.41,2.0,0.4,0.0,0.01,0
38,1697.84,573.26,309.37,85.44,167.77999999999997,88.88999999999999,70.52,115.61,81.42999999999998,76.27000000000002,58.98,97.56,80.48,47.54,1.5699999999999998,61.26000000000001,55.91,35.160000000000004,21.83,23.33,1
487,29.1,0.0,6.75,0.15,0.0,0.06,0.27,0.0,1.32,1.87,0.0,0.0,0.0,0.0,0.6,0.1,0.48,0.06,0.0,0.01,0
473,11.47,0.0,34.45,0.0,0.01,0.02,0.05,0.03,0.62,0.27,0.0,0.0,0.04,0.0,0.73,0.05,0.16,0.03,0.0,0.01,0
368,49.32,0.06,15.7,0.0,0.13,0.01,0.08,0.06,0.95,1.96,0.42,0.07,1.34,0.0,1.12,0.31,2.92,0.68,0.0,2.88,0
330,15.89,0.0,4.71,0.0,0.01,0.08,2.36,0.02,3.63,2.36,0.0,0.0,0.0,0.01,0.68,0.1,0.0,0.04,0.01,0.0,0
220,1731.95,606.6,518.09,100.72,112.93,108.06,67.39,48.59,85.16,59.10000000000001,61.03,68.36,39.43,81.41,57.89,56.15,40.28,34.46,25.22,13.43,1
213,1340.1599999999996,687.05,543.59,112.2,138.64,119.18999999999998,63.32,33.33,131.3,65.15,88.05,107.5,71.84,116.6,44.18,73.73,38.18,42.28,42.99,36.34,1
103,1600.28,1053.3,551.76,117.24,101.25,116.13,101.89,214.63,52.06999999999999,60.85,87.58,152.97,126.38,35.61000000000001,58.1,74.47,51.45,43.58,30.32,48.54,1
126,1604.72,805.12,606.71,128.05,147.42999999999995,122.54000000000002,93.04,49.13,82.92000000000002,80.41000000000003,83.34,59.35,77.69,65.35,59.75,44.09,63.56,39.38,24.41,23.26,1
272,1578.58,849.1700000000002,765.5400000000002,47.5,122.28000000000002,116.48,82.23999999999998,68.22,79.67999999999998,92.06000000000002,74.63,44.2,66.74000000000001,43.13,56.84,52.75,47.24,49.0,25.790000000000006,19.2,1
1,1512.42,719.11,548.0699999999998,120.5,124.65,101.83,61.60999999999999,23.39,160.5,46.59,98.49,87.72,74.2,294.24,62.64,103.33,42.43,39.74,34.90000000000001,38.46,1
116,1558.89,854.1400000000001,703.05,109.48,123.49,120.69,88.24999999999999,94.03999999999998,68.85,83.42,81.68,69.2,56.67,37.9,55.87000000000001,50.94,60.34,46.03,21.34,32.26,1
304,1594.1899999999996,866.9,572.9400000000003,128.18,90.5,120.47999999999998,79.17,94.02000000000002,78.1,75.4,75.19,43.91,52.23,77.00000000000001,58.86,49.98,51.1,31.06,28.28,34.43,1
462,17.73,0.0,14.27,0.0,0.02,0.02,0.15,0.04,0.06,0.81,0.02,0.0,1.14,0.01,0.7,0.05,5.11,0.24,0.0,1.08,0
247,1888.59,801.5999999999998,544.3100000000002,104.51,162.39,110.36,82.25,87.84,76.97,81.57000000000002,68.1,104.9,64.06,34.660000000000004,46.42999999999999,67.31,63.52,34.48,25.73,30.77,1
218,1638.77,848.9300000000002,954.18,138.96,150.37000000000003,113.32,93.99,65.00999999999999,79.49,107.58,96.21,55.99,81.46000000000002,59.92,76.62,49.84,56.4,54.16,21.26,26.86,1
223,1729.67,986.25,774.9499999999998,139.33,118.66,108.86,115.76000000000002,137.29999999999998,58.16,85.21000000000002,93.65,112.78,81.41,52.90000000000001,75.88,69.21,69.71,56.2,52.13,35.78,1
643,50.0,0.03,37.78,0.03,0.02,1.41,0.83,0.0,9.0,4.49,0.0,0.0,0.0,0.09,0.48,0.28,13.38,0.13,0.0,0.01,0
227,1763.6799999999996,986.0,695.47,155.29000000000005,126.36,112.45000000000002,135.86999999999998,206.39,61.47,97.91,99.15,134.01,132.94,60.03,78.25999999999998,71.85,65.62,52.66,46.98,49.8,1
480,19.2,0.13,14.67,0.02,0.38,0.08,0.03,0.0,3.81,0.89,0.0,0.0,0.03,0.08,0.8,0.38,0.27,0.1,0.0,0.23,0
606,266.5,15.66,17.34,5.54,0.57,1.83,8.74,0.92,1.71,56.54,4.76,1.14,0.84,0.31,3.13,2.86,7.98,3.4,1.79,0.22,0
49,1669.53,935.98,958.37,157.64,133.97,142.70000000000005,82.03,82.36999999999998,84.35000000000002,112.81,86.74,60.56,58.85,72.02,68.7,49.15,70.49,40.84,27.26,32.88,1
415,210.1,9.7,19.05,3.95,0.32,0.83,9.13,0.71,1.18,43.06,4.9,0.25,0.59,0.27,3.07,1.39,9.85,4.32,1.4,0.14,0
57,1701.01,593.8,478.09,95.64,123.86,62.76999999999999,68.03,20.110000000000007,104.59,82.16,42.43,40.83,19.94,90.52,61.53,57.44,52.03,33.89,19.790000000000006,11.27,1
657,76.73,0.03,6.81,0.0,0.11,0.01,0.02,0.0,0.06,0.7,0.0,0.0,0.0,0.0,0.39,0.02,0.03,0.0,0.03,0.0,0
123,1641.28,628.56,586.99,121.64,108.24,70.97000000000001,48.57,28.81,76.66,68.47999999999999,52.92,14.85,20.6,74.81,62.16,39.89,45.55,27.21,19.26,12.02,1
612,720.0,0.09,22.97,0.12,0.05,12.25,0.0,0.0,52.96,0.42,0.02,0.0,0.0,0.0,0.9,0.48,0.04,0.15,0.02,0.38,0
678,39.36,0.03,16.87,0.0,0.1,0.06,0.27,0.04,3.06,3.74,0.0,0.08,0.01,0.01,1.28,0.24,3.4,0.22,0.0,0.03,0
684,58.36,0.0,39.5,0.0,0.07,0.73,0.23,0.0,16.14,2.6,0.01,0.0,0.0,0.0,1.31,0.12,8.81,0.17,0.02,0.03,0
472,37.24,0.01,19.58,0.0,0.02,0.01,0.11,0.86,0.41,0.66,0.05,0.0,0.57,0.02,0.85,0.1,3.31,0.17,0.0,1.89,0
41,1625.93,1011.1,505.53,125.23,106.29999999999998,130.44,89.9,120.22,78.93,96.35,91.31,73.54,52.97,66.91,67.78,61.54,54.22,43.33,30.18,51.45,1
642,8.91,0.0,6.08,0.03,0.04,0.0,0.4,0.0,0.35,1.94,0.0,0.0,0.0,0.01,0.03,0.09,0.12,0.0,0.08,0.0,0
35,1383.25,754.81,274.55,167.76,51.43000000000001,44.87,71.06,255.28000000000003,20.47,33.17,40.13,86.01,55.63,40.84,59.97,57.65,37.71,25.28,28.9,7.43,1
5,1851.83,650.6,455.5100000000001,126.18,201.4,109.15,61.790000000000006,15.98,198.71,47.62000000000001,61.7,119.38,61.58,201.97,48.1,94.03,35.58,29.6,54.27,29.36,1
426,21.78,0.0,19.55,0.0,0.08,0.01,0.5,0.38,0.53,1.15,0.03,0.11,2.46,0.0,1.19,0.05,5.04,0.15,0.0,1.03,0
132,1641.37,705.11,847.1800000000002,136.37,125.55,90.97,73.95,94.15,52.58000000000001,45.38,48.18,61.45,61.9,87.76,61.28999999999999,64.39,40.34,35.8,35.03,21.58,1
558,58.05,0.0,13.04,0.08,0.09,0.01,0.17,0.0,3.78,4.85,0.0,0.0,0.0,0.0,1.69,1.37,0.71,0.66,0.01,0.27,0
293,1581.61,670.67,565.53,102.23,118.9,82.42,84.36000000000001,77.31,55.17999999999999,98.73,58.48,43.25,33.55,69.35,56.19,82.18,47.32,44.74999999999999,32.03,19.67,1
85,1707.87,957.51,1078.4500000000003,154.65,114.19,94.28,95.90000000000002,156.40999999999997,44.38,65.45,93.15,54.53,100.56,58.61,64.69,94.58,51.62,36.27,56.21,31.64,1
268,1784.76,935.4,664.4799999999998,116.29,102.3,144.60000000000005,136.03,210.61,34.17,125.51,103.75,89.29,70.11,50.13,58.25,47.36,55.48,39.34,40.82,53.85,1
542,30.25,0.0,5.22,0.0,0.03,0.0,0.02,0.01,0.05,0.38,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0
664,570.4,0.03,9.74,0.0,0.07,0.0,0.01,0.0,11.25,3.24,0.0,0.0,0.0,0.01,3.2,0.04,0.0,0.05,0.03,0.02,0
450,18.91,0.01,5.02,0.0,0.0,0.11,0.73,0.02,4.3,1.78,0.0,0.0,0.0,0.01,0.84,0.08,0.02,0.04,0.0,0.0,0
428,131.3,0.0,15.19,0.0,0.05,0.11,6.6,0.0,1.11,2.18,0.0,0.0,0.03,0.08,2.75,0.37,4.96,0.31,0.0,1.63,0
316,1575.11,538.3100000000002,336.16000000000014,113.16,157.76,105.28,52.66,30.82,106.22,75.38999999999999,57.59,19.97,48.54,85.36999999999998,46.41,31.75,64.65,25.54,14.47,18.49,1
273,1627.6,745.0699999999998,587.8100000000002,80.15,116.29,162.26000000000005,57.34,23.43,140.12,125.99,58.31,21.64,34.89,31.84,61.82,54.32000000000001,56.65,47.57,19.98,35.92,1
498,50.99,0.0,9.01,0.01,0.06,0.01,0.14,0.0,2.05,3.21,0.28,0.04,0.48,0.02,0.38,0.22,4.24,0.05,0.06,0.38,0
255,1738.5599999999995,886.74,598.97,114.61,103.48,119.48,114.65,180.72,39.7,80.71,84.61,83.35,88.30000000000003,39.35,59.46,55.78,56.13,44.53,44.54,54.22,1
265,1731.97,660.16,360.28999999999985,109.9,153.68,79.21000000000002,61.24,35.63,125.22,74.39,52.2,62.35,41.97,89.64999999999998,67.85,52.64,60.05,25.81,20.82,17.46,1
414,49.58,0.0,11.32,0.0,0.0,0.0,0.1,0.07,0.83,1.05,0.23,0.13,0.4,0.0,0.55,0.21,2.59,0.12,0.0,1.48,0
47,1594.5099999999998,905.07,589.24,130.45,108.18,118.29,91.29,114.35,73.24000000000002,87.92,81.56,101.99,80.80999999999997,32.29,64.37,58.45,50.85,54.1,23.8,39.54,1
280,1597.8299999999995,705.62,449.46,163.96,153.71,68.63,75.08,25.81,108.66,53.5,29.25,9.83,15.62,66.67,67.88000000000001,53.21,53.17,14.01,26.86,17.15,1
152,966.01,605.9,208.46000000000004,128.07,29.87,54.38,49.31,191.3100000000001,31.32,27.31,47.74,51.49,31.71,36.0,69.0,25.24,27.16,38.53,12.22,14.26,1
482,440.7,0.04,12.68,0.0,0.03,0.01,0.05,0.0,4.42,2.94,0.02,0.0,0.01,0.0,8.85,0.03,0.01,1.6,0.02,0.0,0
474,1752.0,0.02,16.28,0.06,0.0,43.7,0.24,0.0,40.12,0.24,0.0,0.0,0.0,0.0,2.94,0.39,0.02,0.87,0.0,0.1,0
90,1679.55,974.0,719.33,132.75,117.29,108.23,99.83,115.63,69.58,80.37,75.3,79.74,86.0,59.28,60.82,56.71,56.02,52.53,34.02,32.52,1
60,1866.05,877.76,819.92,104.11,89.39,115.44,97.47999999999998,144.11,49.39999999999999,63.31,73.92,80.17,65.88,53.79999999999999,57.25,51.18000000000001,47.62,31.88,50.24,46.11,1
483,48.83,0.04,25.24,0.0,0.2,0.01,0.46,26.45,0.67,5.7,0.1,0.0,31.85,0.03,1.49,0.44,0.59,0.18,0.0,0.18,0
422,33.05,0.01,3.3,0.0,0.02,0.01,0.02,0.0,0.06,0.69,0.0,0.0,0.0,0.0,0.21,0.0,0.12,0.0,0.0,0.01,0
53,1585.93,710.0600000000002,410.38999999999993,110.21,112.01999999999998,59.87000000000001,83.94,87.33999999999997,56.56,60.85,35.54,62.23,36.48,45.92,57.81,99.32,44.94,37.18,39.99,22.84,1
177,1455.4899999999998,577.16,336.76,8.49,148.45000000000005,105.24999999999996,57.82,47.36,96.56,108.69,49.1,41.72,32.93,25.76,47.99,42.25,61.21,15.03,7.1000000000000005,17.09,1
371,22.48,0.0,21.73,0.0,0.07,0.1,0.27,0.0,1.53,0.72,0.0,0.0,0.1,0.07,1.22,0.24,0.58,0.03,0.0,0.01,0
469,252.7,0.03,14.26,0.0,0.02,0.03,0.47,0.07,2.65,2.85,0.0,0.0,0.0,0.07,0.93,0.05,0.17,0.03,0.0,0.0,0
617,22.6,0.05,22.52,0.21,0.02,0.06,0.12,0.04,2.58,0.57,0.0,0.09,0.0,0.02,1.54,0.04,0.54,0.45,0.0,0.0,0
362,24.69,0.0,7.38,0.0,0.02,0.0,0.1,0.14,1.09,0.47,0.0,0.0,0.93,0.0,0.4,0.07,1.36,0.01,0.0,0.77,0
91,1683.1699999999996,879.94,508.22,112.98,113.02,149.72,104.58,122.19,61.80999999999999,110.91,88.01,92.32,48.28,37.04,67.9,51.75,53.81,51.2,29.16,57.36,1
636,19.67,0.0,48.3,0.0,0.07,0.04,0.55,0.0,0.74,0.67,0.0,0.0,0.0,0.01,3.07,0.38,0.3,0.17,0.0,0.47,0
614,196.0,0.0,12.56,0.0,0.02,0.04,0.0,0.0,4.69,2.52,0.0,0.19,0.0,0.01,1.73,0.15,0.58,0.25,0.0,0.0,0
492,46.04,0.03,9.7,0.04,0.0,1.18,2.81,0.0,3.36,15.6,0.02,0.0,0.0,0.02,4.03,0.1,0.92,0.5,0.0,0.04,0
290,1676.13,784.04,485.98000000000013,127.99,163.29,73.38000000000002,65.04,22.11,109.41,72.75999999999998,35.92,19.72,18.7,78.83000000000001,61.96,57.89,43.18,19.73,16.53,16.16,1
662,249.7,0.01,12.21,0.0,0.0,0.51,0.38,0.0,10.31,2.87,0.0,0.0,0.0,0.02,1.26,0.88,2.39,0.09,0.0,0.02,0
317,1778.53,1077.63,705.58,146.21,113.01000000000002,118.02000000000002,109.54,200.08,34.78,65.83,70.65,80.02,69.42,48.25,60.76000000000001,58.13,54.35,32.99,48.47,24.73,1
557,36.92,0.0,16.94,0.03,0.0,0.02,0.27,0.14,2.04,0.69,0.26,0.0,1.66,0.0,0.54,0.08,1.41,0.35,0.0,0.78,0
544,11.56,0.01,17.52,0.0,0.0,0.0,0.05,0.0,1.01,0.7,0.0,0.0,0.0,0.0,4.47,0.06,0.3,0.36,0.0,0.02,0
682,74.72,0.0,10.36,0.0,0.0,0.1,0.12,0.02,0.6,0.82,0.0,0.0,0.03,0.02,1.41,0.38,2.41,0.02,0.0,0.01,0
269,1524.87,834.21,677.66,112.58,122.11,120.86,86.26,64.88,91.48999999999998,97.6,82.01,59.81,71.37,43.33000000000001,66.35,53.43,58.53,51.27,25.33,27.51,1
605,66.43,0.11,17.69,0.09,0.0,0.03,0.73,0.0,1.21,3.8,0.02,0.0,0.0,0.02,1.87,0.91,1.41,0.06,0.0,0.0,0
470,17.24,0.01,19.25,0.0,0.02,0.18,0.27,0.0,0.92,1.46,0.0,0.0,0.0,0.03,0.68,0.05,0.81,0.25,0.0,0.21,0
78,1695.45,515.22,281.51,60.53,155.32999999999996,130.23000000000002,50.59,48.76,101.23,91.9,41.78,56.51,20.24,29.84,45.14,40.27,49.48,29.860000000000007,9.5,25.26,1
360,1192.0,0.02,14.72,0.04,0.0,47.69,0.05,0.01,24.72,0.22,0.0,0.0,0.0,0.0,3.06,0.04,0.03,1.6,0.0,0.08,0
481,17.26,0.0,6.39,0.0,0.0,0.0,0.1,2.25,0.25,0.57,0.05,0.0,0.83,0.0,0.27,0.04,2.59,0.11,0.0,0.97,0
107,1537.0299999999993,897.45,732.1300000000001,132.2,106.92,93.24,71.44,41.8,76.95999999999998,115.72,72.95,32.75,37.62,66.96,75.49000000000002,42.84,50.69,52.46,13.46,24.91,1
131,1504.84,842.47,757.0299999999999,114.52,154.92,104.38,108.06,100.63,72.53,75.18,74.65,73.26,83.21,39.790000000000006,72.74000000000002,75.08,60.77,57.73,35.57,18.44,1
554,121.7,20.84,15.82,5.75,0.46,2.98,10.73,0.97,1.66,46.7,6.06,0.52,0.57,0.09,3.04,1.19,7.1,5.04,1.02,0.2,0
24,1134.19,701.39,350.68,127.96,43.3,64.53999999999999,74.29,257.18,25.52,39.36,66.9,60.95,36.52,45.86000000000001,71.85000000000002,22.81,32.52,47.47,18.700000000000006,17.45,1
183,1943.03,944.49,609.4499999999998,127.19,102.73,90.29,95.74,108.29000000000002,75.44999999999997,54.88,76.2,92.5,118.9,90.24,59.34,58.82,58.12,40.82,29.29,35.41,1
599,12.8,0.0,24.23,0.0,0.04,0.03,0.39,0.03,1.44,0.36,0.0,0.0,0.03,0.02,0.93,0.06,1.11,0.15,0.02,0.0,0
239,1540.1799999999996,634.57,433.43,108.65,176.4,95.04000000000002,77.64,60.28,103.57,78.27,68.3,83.13,88.69,66.72,54.03,51.11,75.56,27.06,22.7,21.3,1
667,18.14,0.0,6.46,0.0,0.0,0.01,0.09,0.0,0.25,0.59,0.0,0.0,0.0,0.01,0.27,0.01,0.22,0.02,0.0,0.35,0
398,107.3,0.0,7.67,0.0,0.03,0.0,0.07,0.0,0.1,1.16,0.0,0.0,0.03,0.0,0.48,0.02,0.09,0.02,0.0,0.01,0
597,13.24,0.0,32.82,0.0,0.0,0.02,0.11,0.03,0.45,0.41,0.0,0.0,0.03,0.01,1.01,0.0,0.36,0.02,0.05,0.01,0
336,15.27,0.0,42.04,0.0,0.04,0.05,0.94,0.0,1.17,0.17,0.01,0.0,0.0,0.05,1.75,0.09,0.4,0.08,0.0,0.01,0
117,1113.22,419.95,143.26999999999995,77.06,66.38000000000001,94.3,52.72,41.19000000000001,30.4,47.51,27.4,54.68,88.78,59.54,27.07,56.06,53.1,10.78,38.84,24.0,1
468,1126.0,0.0,16.51,0.1,0.0,25.75,0.08,0.0,17.35,0.17,0.0,0.0,0.0,0.0,1.68,0.23,0.0,0.14,0.0,0.04,0
489,16.54,0.0,6.01,0.0,0.01,0.0,0.08,0.0,0.05,0.66,0.0,0.0,0.0,0.01,0.26,0.0,0.14,0.01,0.0,0.12,0
266,1443.0700000000004,799.39,721.9900000000004,112.98,111.9,133.11999999999998,90.41,77.78999999999998,78.97999999999998,95.05,90.63,69.57,77.32,38.77,60.17,45.94,46.39,43.25,27.46,34.61,1
668,77.61,0.02,10.44,0.0,0.01,0.06,0.96,0.0,2.01,1.65,0.0,0.0,0.0,0.0,1.6,0.15,1.82,0.07,0.03,0.0,0
202,533.02,793.22,626.9200000000002,89.16999999999999,129.4,89.97999999999998,54.63,120.67999999999998,39.58,37.59,35.44,75.85,50.21,37.75,42.81,42.8,69.11,30.4,14.46,33.4,1
279,1810.6,725.0,331.4,44.4,125.59,105.93,68.55999999999999,80.60999999999999,90.63,87.81,57.55,84.56,41.94,52.26,54.24,62.12,58.58,27.35,18.520000000000003,28.39,1
340,39.75,0.01,19.32,0.0,0.1,0.1,17.57,0.0,6.65,12.47,0.0,0.0,0.0,0.06,2.47,0.28,5.19,0.25,0.0,0.0,0
205,1970.92,1039.55,755.66,157.0,132.55,79.24,101.35,188.25,47.06999999999999,53.21,63.65,108.26,89.79,82.92,73.3,78.09,50.45,38.24,66.33,21.23,1
446,18.04,0.05,16.83,0.0,0.0,0.17,0.12,0.04,0.9,2.98,0.0,0.0,0.0,0.0,1.3,0.14,1.02,0.04,0.0,3.15,0
146,1738.9200000000005,766.97,443.46,85.7,156.7,116.4,78.49000000000002,119.33,78.95,80.44,59.63,85.73,69.95,40.56,57.41,56.55,63.31,38.040000000000006,22.23,32.35,1
167,1572.3100000000004,898.32,803.5100000000001,128.49,113.64,100.61,87.39999999999998,106.23,63.46000000000001,78.05,81.56,86.93,76.49,65.74000000000001,68.27000000000001,49.23,53.21,49.09,21.54,31.84,1
341,38.03,0.0,9.16,0.0,0.07,0.0,0.13,0.1,0.33,0.78,0.2,0.0,0.93,0.0,0.98,0.05,0.76,0.08,0.0,1.21,0
670,15.54,0.0,5.81,0.0,0.01,0.07,1.22,0.0,0.69,1.43,0.0,0.0,0.0,0.0,0.91,0.02,0.1,0.05,0.0,0.01,0
322,1824.04,705.62,494.68,117.8,155.22000000000003,118.02,74.73,90.48,80.76,87.94999999999997,62.33,82.08,62.57,43.12,48.53,52.26,62.58,33.36,27.700000000000006,19.54,1
48,1594.73,883.43,566.38,110.4,121.16,113.12,72.87,60.67,108.98999999999998,86.05,90.44,82.62,70.38,132.19,65.12,77.66,52.94,50.16,33.97,39.76,1
172,1575.6699999999996,544.69,434.36,100.55,130.85,129.65999999999997,67.08,62.95,115.44,142.64,67.96,38.53,12.4,102.01,78.58,41.87,49.46,62.6,10.81,32.14,1
421,21.88,0.0,16.2,0.0,0.01,0.06,0.01,0.0,0.36,1.43,0.0,0.0,0.0,0.02,1.77,0.05,0.19,0.0,0.0,1.1,0
296,2058.98,1044.46,976.64,171.38,180.99,120.78,103.91,112.95,66.34000000000002,108.07,92.47,90.06,78.22,58.12,81.15,71.19,60.41,62.81999999999999,34.58,34.41,1
607,9.34,0.0,29.97,0.01,0.08,0.05,0.13,0.0,0.23,0.59,0.09,0.0,0.0,0.04,1.07,0.06,0.31,0.04,0.0,0.0,0
673,14.88,0.0,39.17,0.0,0.02,0.25,0.22,0.0,1.22,1.04,0.0,0.0,0.0,0.04,1.23,0.27,1.39,0.58,0.0,0.02,0
27,1842.7200000000007,744.1899999999998,634.3399999999998,121.11,137.65,84.40000000000002,81.46000000000002,50.25,75.32000000000002,40.61,57.83,75.19,77.92,70.89,52.11,68.82,55.34,25.32,41.7,13.7,1
46,1504.12,697.0,577.31,164.39,75.08999999999997,63.290000000000006,61.66,98.01,50.12,42.5,57.74,42.5,41.44,72.75,77.17,41.27,37.68,40.53,25.45,13.03,1
579,95.74,0.0,6.19,0.03,0.0,0.46,0.16,0.0,1.81,4.08,0.03,0.0,0.0,0.0,0.49,0.99,0.48,0.05,0.0,0.21,0
406,53.49,0.0,11.02,0.0,0.08,0.0,0.11,0.05,1.5,1.77,0.34,0.06,0.99,0.01,0.54,0.43,3.93,0.1,0.0,0.89,0
68,1649.39,615.53,666.5400000000002,110.99,124.83,102.93,59.18,8.899999999999997,135.25,47.23,84.52,37.6,52.93,225.68,61.75,63.96,31.14,35.18,32.75,30.08,1
573,18.74,0.01,24.09,0.0,0.03,0.11,0.66,0.0,4.4,2.21,0.01,0.0,0.0,0.04,1.65,0.0,0.54,0.25,0.0,0.0,0
69,1587.27,1044.94,662.1000000000001,126.73,83.93999999999998,111.35,112.41,177.75999999999996,34.46,80.75,117.38,126.61,116.01,69.33000000000001,71.73,62.34,51.11,45.06,47.76,41.36,1
83,1798.4699999999998,891.8900000000001,531.3599999999999,133.78,102.65999999999998,135.49,86.59,97.49,79.64000000000001,96.26,82.82,87.65,55.16,43.28,63.7,61.2,60.71,47.11,28.19,33.54,1
214,1857.9,934.21,890.73,137.3,141.06,96.76000000000002,94.37,82.69000000000003,76.38,79.22,72.6,87.47,89.07000000000002,76.07,63.21,68.53999999999999,57.19,47.95,39.37,35.81,1
527,57.21,0.0,11.5,0.0,0.01,0.0,0.05,0.0,1.84,2.39,0.59,0.16,0.6,0.01,0.56,0.26,4.29,0.11,0.0,0.67,0
25,1580.6899999999996,533.69,336.74,49.28,152.52000000000004,127.7,56.23000000000001,24.83,116.83,100.86,44.93,20.61,17.23,49.6,39.24,36.48,49.53,40.75,9.96,19.85,1
680,47.31,0.03,11.69,0.0,0.06,0.04,1.12,0.0,0.27,1.63,0.0,0.0,0.02,0.06,1.69,0.25,0.06,0.12,0.0,0.0,0
391,15.92,0.11,21.73,0.0,0.11,0.01,0.16,0.0,0.15,1.52,0.03,0.0,0.0,0.07,2.57,0.03,1.1,0.43,0.0,0.0,0
166,1658.98,900.79,976.21,129.74,96.61,121.73000000000002,105.55,177.81,37.68,79.06,95.5,64.56,89.24,63.33,68.42,65.91,55.18,39.22,52.73,22.11,1
215,1581.9699999999998,591.5799999999998,265.8,63.4,113.90000000000002,104.78,39.74,11.83,110.78,77.49,43.57,15.25,31.22,65.66,37.95,29.07,32.67,14.370000000000005,6.2,12.83,1
640,41.29,0.0,14.25,0.01,0.04,0.0,0.15,0.71,0.22,0.84,0.35,0.0,1.09,0.02,0.94,0.0,1.9,0.12,0.0,1.4,0
477,163.4,19.61,11.65,5.11,0.53,1.66,8.08,0.66,2.32,48.31,5.07,0.77,0.74,0.27,2.7,1.98,7.14,3.74,1.21,0.11,0
171,1966.34,817.47,529.75,77.28,97.12,73.23,83.79,21.969999999999995,144.31,45.00000000000001,52.74,48.83,72.21000000000002,185.88,48.7,77.43,33.5,28.590000000000003,18.28,8.38,1
331,22.09,0.0,19.36,0.0,0.04,0.29,0.08,0.0,0.66,0.27,0.0,0.0,0.0,0.01,0.6,0.07,0.13,0.04,0.0,0.11,0
66,1719.55,1120.16,917.8,123.87,104.0,105.03,101.21,119.05,60.99,87.47,110.69,88.68,106.83,69.08,60.98,70.69,53.49,41.42,51.68,34.9,1
441,27.62,0.0,7.36,0.0,0.01,0.01,0.1,0.0,0.68,1.16,0.17,0.03,0.49,0.0,0.35,0.16,4.13,0.02,0.0,1.32,0
192,1142.42,470.38,549.9599999999998,101.19,166.87,49.03000000000001,50.35,65.41,51.85000000000001,23.49,30.02,69.09,74.75,55.83,33.96,96.65,49.23,6.7799999999999985,51.34,14.82,1
546,78.47,0.0,3.3,0.0,0.0,0.03,0.04,0.0,0.0,1.79,0.0,0.0,0.0,0.0,1.02,0.02,0.02,0.1,0.0,0.0,0
101,1601.02,1022.68,616.22,136.98000000000002,109.44,107.67,109.7,180.26,64.78999999999999,84.38999999999999,93.49,112.63,67.5,54.7,79.88,69.67,56.76,48.58,37.52,46.06,1
683,54.9,0.0,7.66,0.0,0.03,1.28,0.14,0.03,0.32,6.42,0.0,0.0,0.01,0.0,0.68,1.99,0.32,0.03,0.0,0.01,0
300,1679.14,705.3100000000002,529.7800000000002,135.28,103.47,82.08,71.28,79.22999999999998,73.56,60.91,68.09,68.11,41.97,108.48,60.94,43.81,58.04,24.71,40.22,21.43,1
471,12.73,0.05,19.62,0.0,0.05,0.03,0.1,0.0,1.66,1.06,0.01,0.0,0.0,0.05,0.34,0.17,0.05,0.05,0.0,0.07,0
532,5.6,0.03,5.78,0.02,0.0,0.02,1.16,0.0,0.5,2.51,0.0,0.0,0.0,0.02,0.85,0.07,0.13,0.02,0.0,0.01,0
37,1685.4300000000005,834.4,719.5,109.48,115.61,101.23,78.53999999999998,52.39,75.97999999999998,84.79,64.8,62.98,66.23,55.80999999999999,56.99,46.08,56.76,44.81,22.06,18.18,1
550,52.73,0.04,39.56,0.0,0.0,1.72,0.81,0.0,10.86,3.7,0.0,0.0,0.0,0.05,0.81,0.09,11.19,0.19,0.0,0.0,0
40,1670.87,666.3399999999998,477.06,138.28,185.44,101.91,83.76,82.22,91.35,72.15,62.79,79.63,68.88,70.82000000000002,60.19,56.19,67.28,28.950000000000006,26.68,23.99,1
392,19.78,0.0,6.47,0.0,0.02,0.0,0.08,0.01,0.92,1.19,0.01,0.03,0.4,0.01,0.21,0.08,1.93,0.11,0.0,1.28,0
211,1480.1,828.11,510.26999999999987,117.2,124.01000000000002,111.38,93.24,70.53,84.4,94.28,87.07,82.83,69.08999999999999,41.97000000000001,73.75999999999998,48.21,49.38,42.24,25.48,38.64,1
