,EEF1A1,NPM1,PTMA,TMSB4X,HNRNPA1,TPT1,PPIA,SCGB3A2,PABPC1,GNB2L1,HSP90AB1,NACA,TUBA1B,HMGA1,NCL,HNRNPA2B1,SET,GABRP,NAP1L1,HNRNPC
195,13019.779999999999,5681.62,4871.18,4137.5599999999995,3127.4199999999996,3061.1800000000003,3025.4600000000005,3893.11,2134.41,1850.3,1995.3500000000001,1737.7,1706.5300000000002,1543.4099999999996,1562.9899999999998,1812.4099999999999,1291.6999999999996,1981.4799999999998,1264.1599999999999,1368.1000000000001
196,10710.63,4824.77,4523.839999999999,3105.16,3405.6800000000003,2280.93,2883.51,6799.7,2357.28,2249.0499999999993,2089.13,1933.23,1800.15,2150.39,1694.0100000000002,1592.0199999999998,1508.5700000000002,3285.47,1169.47,998.1000000000003
197,14083.820000000002,4794.84,5420.930000000001,5366.91,3082.9,2594.93,2440.5899999999997,1455.57,2372.0899999999997,2245.7,1801.03,1916.0,1589.6200000000001,1448.6000000000001,1371.67,1354.8899999999999,1437.9,682.8899999999999,1454.4799999999998,1221.9099999999996
198,12123.260000000002,3952.22,3539.41,9484.49,3006.45,2947.8199999999993,2761.98,1467.17,1585.9499999999994,2260.5400000000004,1712.55,2042.3200000000006,1857.28,1540.15,1117.8400000000001,1332.77,963.9799999999998,934.3,984.6099999999999,1191.0900000000001
199,13939.689999999999,5930.559999999999,5276.0599999999995,3405.8999999999996,3619.8799999999997,3084.5,2610.5,1678.0900000000001,2501.8499999999995,2207.58,2126.2999999999997,1900.6399999999999,1603.51,1579.08,1549.6499999999999,1765.8500000000001,1400.25,977.9399999999998,1443.92,1431.1399999999999
200,14493.140000000001,5121.860000000001,4699.130000000001,4935.070000000001,3311.99,3158.85,2787.75,1446.9,2374.5999999999995,2300.2900000000004,1930.8000000000002,1807.3899999999999,1995.8700000000001,1601.6999999999998,1525.61,1455.73,1390.14,743.01,1229.4100000000003,1312.17
201,15063.990000000002,4991.070000000001,4735.91,4173.96,3404.0699999999997,3273.43,2849.76,2929.15,2345.52,2345.46,2080.5499999999997,1923.3699999999997,1969.93,1610.38,1749.2700000000002,1457.0400000000002,1542.0899999999997,1241.5700000000002,1327.1000000000004,1297.9000000000003
202,9690.460000000001,4656.500000000001,7413.59,5398.35,3762.2300000000005,3387.7800000000007,2209.5099999999998,1460.87,2116.87,1627.5,1119.7800000000002,3227.2299999999996,1111.0800000000002,533.02,1079.9699999999998,1809.32,868.6,880.67,1586.8300000000002,1321.4599999999994
203,10228.329999999998,4608.21,3496.4999999999995,3178.7,3102.47,3026.47,2896.6100000000006,6971.7,2506.81,1797.3200000000004,1812.12,1852.4499999999998,1749.11,1361.9899999999998,1300.52,1492.67,1325.57,3292.86,1284.5700000000002,1144.0900000000001
204,14083.35,4391.1,5193.029999999999,3559.2799999999997,3692.4399999999996,2947.76,2782.1800000000003,2858.53,2127.47,2588.2200000000007,2140.9500000000003,2267.5900000000006,1801.55,1769.32,1828.9599999999998,1728.99,1635.63,1295.8700000000001,1331.57,1227.4599999999998
205,15417.17,5158.920000000002,4008.9000000000005,4117.71,3278.9199999999996,3422.8099999999995,3762.0200000000004,1672.1899999999998,2293.14,2848.82,2014.2299999999998,1878.5400000000004,2416.3700000000003,1970.92,1454.9299999999998,1434.8,1340.1899999999996,819.9499999999999,1284.9700000000003,1550.7599999999998
206,15429.539999999999,4649.589999999999,4371.77,3445.75,3832.1,3454.51,2713.2999999999993,1012.5899999999999,2411.5799999999995,2327.22,1823.31,2123.48,1948.37,1797.1600000000003,1470.94,1443.22,1557.39,476.23,1404.2600000000004,1137.59
207,17331.92,5804.719999999999,3216.5099999999998,3508.3299999999995,3212.1900000000005,3943.74,3510.9100000000003,627.3399999999999,2081.5299999999997,2706.62,1867.82,1906.6000000000004,2288.310000000001,1747.94,1309.3100000000002,1204.14,1201.23,335.7,1313.32,1480.2800000000007
208,10432.6,4364.079999999999,3056.2799999999997,4565.76,3134.0,3297.1900000000005,2575.52,5069.9,2097.23,2108.73,1576.01,1861.1000000000001,1596.2300000000002,1270.4600000000003,1016.3900000000001,1225.28,975.4099999999999,2743.19,1201.6500000000005,1116.9899999999998
209,15630.709999999997,5881.0,5680.710000000001,6036.92,3751.9400000000005,3098.5,3055.75,6598.86,2819.269999999999,2611.1800000000003,2165.45,2275.63,1747.44,1851.4599999999998,1632.4100000000003,1679.6399999999999,1694.91,3282.2000000000003,1567.85,1398.8800000000006
210,8923.699999999999,4840.450000000001,3985.81,4966.900000000001,3037.29,2394.3100000000004,3279.0399999999995,12822.58,2333.099999999999,2162.0499999999993,2077.48,1745.2600000000002,1879.0199999999998,1836.3700000000001,2146.39,1915.0500000000002,1725.2000000000003,6102.9800000000005,1244.4000000000003,1246.4599999999998
211,13470.52,5253.89,4448.7300000000005,8255.39,3394.0899999999997,2937.7000000000003,2491.56,1733.5199999999998,2459.4999999999995,2085.899999999999,2020.01,1660.9399999999996,1508.0300000000002,1480.1,1607.35,1669.98,1282.6800000000003,1011.82,1377.2300000000002,1341.86
212,13764.289999999999,5289.32,4930.839999999999,4088.84,3775.8300000000004,3083.13,2510.0699999999997,1157.1999999999998,1976.33,2176.490000000001,1890.5299999999997,1833.6500000000005,1603.26,1513.15,1345.9700000000003,1511.3400000000001,1187.8500000000001,633.06,1197.9399999999998,1211.52
213,13222.21,4649.509999999999,5418.72,7708.72,3294.7599999999993,3026.9400000000005,2717.97,5659.02,2019.7500000000005,2214.2100000000005,1639.42,1951.4799999999998,1468.04,1340.1599999999996,1388.8899999999999,1342.2700000000002,1159.23,2644.4700000000003,1133.7200000000003,1146.3999999999996
214,12541.659999999998,4869.6900000000005,4691.460000000001,5070.469999999999,3788.83,2943.9,3288.5900000000006,5751.869999999999,2244.44,2798.3600000000006,2117.49,2220.2499999999995,2037.1299999999999,1857.9,2142.6699999999996,1889.68,1723.15,2519.2299999999996,1344.32,1222.8999999999999
215,12105.9,5081.09,2761.5800000000004,4410.610000000001,3138.9099999999994,3446.85,2849.89,1682.7000000000003,2047.5200000000002,2307.6700000000005,2262.4100000000003,1692.3100000000002,2277.11,1581.9699999999998,1535.1499999999999,1292.9499999999998,1107.5100000000002,1012.1700000000001,1180.5899999999997,1475.04
216,17258.41,4832.740000000001,6068.760000000001,3852.6,3388.5599999999995,3047.29,2473.97,4262.25,2551.48,2574.1600000000003,2056.33,2136.9999999999995,1526.24,1684.3300000000002,1542.71,1350.24,1544.65,2087.4799999999996,1533.2000000000003,1061.3600000000001
217,13161.91,5594.279999999999,5458.99,4828.729999999999,3633.9000000000005,2957.6500000000005,3022.7200000000003,3485.5899999999997,2591.4400000000005,2261.6800000000003,2105.63,1953.75,1677.6000000000001,1678.9099999999999,1869.3700000000001,1983.47,1784.9000000000003,1598.9899999999998,1454.1700000000005,1263.18
218,11681.230000000001,5314.32,4984.539999999999,5073.88,3241.3499999999995,2697.24,2990.71,3486.5499999999997,2403.9,2051.6800000000003,2002.77,1860.6600000000003,1753.21,1638.77,1777.8599999999997,1838.61,1721.6200000000001,1686.92,1407.3500000000004,1378.23
219,15195.849999999999,5028.64,5057.4800000000005,7719.699999999999,3439.32,2844.67,2819.12,5804.49,2618.47,2338.3499999999995,2090.3700000000003,1801.87,1813.73,1769.13,1602.0,1472.9999999999998,1521.34,2458.09,1375.27,1132.9699999999998
220,14679.510000000004,5135.46,3926.5100000000007,5315.63,2912.1099999999997,3294.9900000000007,2991.6800000000003,2030.21,2334.6900000000005,2305.9600000000005,1876.77,2132.14,1950.5999999999997,1731.95,1421.1799999999998,1225.51,1199.6499999999999,856.6199999999999,1167.08,1167.4900000000002
221,12401.969999999996,4111.07,4409.97,7523.049999999999,3470.0100000000007,2604.8599999999997,2469.54,4323.259999999999,2335.34,2394.619999999999,1973.1299999999999,1988.7099999999998,1642.7099999999998,1624.05,1796.18,1617.7899999999997,1546.9600000000003,2033.72,1306.2099999999998,992.4500000000002
222,12137.81,5183.52,5342.640000000001,8641.32,3395.6499999999996,2929.33,2793.26,5133.32,2451.3400000000006,2161.0200000000004,1796.0000000000002,2065.4299999999994,1537.32,1568.7700000000002,1749.1499999999999,1644.5100000000002,1616.13,2120.65,1441.04,1154.3700000000001
223,14303.52,5367.570000000001,6126.789999999999,5390.69,3581.76,2904.9900000000007,2681.64,2138.66,2797.0,2335.2499999999995,1876.54,1843.8099999999997,1574.1699999999998,1729.67,1575.9700000000003,1532.8,1612.4199999999996,1039.9699999999998,1453.9,1221.5699999999997
224,13247.06,4615.29,5110.5999999999985,8510.52,3719.52,2937.57,2677.5199999999995,2618.93,2401.9599999999996,2223.9600000000005,1934.32,1837.86,1933.4,1651.57,1690.35,1833.1999999999998,1669.6299999999999,1173.79,1386.9199999999998,1175.05
225,11007.86,4853.0,3831.2799999999997,5252.65,3103.88,3013.93,2693.2,590.15,1929.7199999999998,1897.8799999999999,1970.81,1833.54,1657.1199999999997,1319.53,1474.5700000000002,1609.66,1538.1900000000003,372.0400000000001,1285.5100000000004,1388.2300000000005
226,14543.520000000002,5982.26,5203.7300000000005,4231.28,3506.0900000000006,3200.9200000000005,2936.89,4083.57,2185.25,2232.799999999999,2051.08,1819.5700000000002,1702.23,1719.3000000000002,1507.64,1751.29,1237.5400000000002,2351.1400000000003,1271.18,1333.1400000000003
227,14592.869999999997,4755.98,5078.46,9575.960000000001,4070.7400000000002,3072.2,2618.7799999999993,2104.7400000000002,2715.16,2735.3300000000004,1976.49,2215.75,1868.1200000000001,1763.6799999999998,1603.18,1660.8999999999999,1690.79,994.4700000000001,1522.1900000000003,1192.95
228,13260.329999999998,4817.2300000000005,5460.97,8455.070000000002,3438.7799999999993,3169.0,2757.4300000000003,4876.46,2402.07,2292.77,1981.4,2020.71,1651.1199999999997,1643.8700000000001,1909.75,1647.19,1566.58,2232.27,1242.2099999999996,1108.1500000000003
229,15658.39,5445.990000000001,4836.129999999999,3401.9700000000003,2176.0,3534.45,2983.2499999999995,2184.9599999999996,2589.2799999999997,2403.22,1917.09,1877.3599999999997,1744.87,1859.8299999999997,1267.33,1303.8700000000001,1202.01,1101.3599999999997,1307.9099999999999,1331.84
230,9448.409999999998,3983.2199999999993,5471.84,4748.69,3018.24,3178.27,2334.02,7097.95,1944.2799999999997,2411.4799999999996,1430.2,2205.46,1341.48,1122.3899999999999,1472.3600000000001,1161.52,1213.3,3035.42,1346.9,1076.7299999999998
231,14764.989999999998,5961.009999999999,5916.209999999999,4127.8,3333.3399999999997,3335.6099999999997,3129.89,1236.1699999999998,2204.0700000000006,2019.6100000000004,1894.1599999999999,2147.15,1673.79,1507.92,1313.15,1662.3600000000001,1294.79,815.4,1425.81,1492.6699999999998
232,9630.650000000001,4602.320000000001,3451.0100000000007,2316.69,2024.38,2377.41,1953.2299999999998,2005.78,2532.86,2007.36,1684.01,1456.7600000000007,1299.54,1357.84,1546.45,1310.73,1035.39,1221.64,1272.61,970.0900000000001
233,15430.44,4960.900000000001,5164.860000000001,6577.08,2815.98,4058.57,2633.0799999999995,2048.75,2353.4900000000002,2313.74,1929.89,1594.3500000000004,1900.8999999999999,1591.16,1247.58,1147.3600000000001,1070.6100000000001,1132.62,1286.5700000000004,1446.5700000000004
234,11560.940000000002,5312.229999999999,4662.199999999999,5801.93,3273.6299999999997,2862.15,3297.3799999999997,7003.22,2787.56,2025.7400000000002,2476.33,1920.89,1783.9799999999998,1928.57,2040.41,1801.59,1727.78,3394.15,1308.3,1242.3099999999995
235,11841.139999999998,5309.91,3832.0,3464.43,3807.1300000000006,3256.94,3141.41,1525.42,2446.2200000000003,2267.6,1818.5700000000002,2050.6,2133.23,1574.51,2093.41,1988.75,1717.56,647.39,1476.16,1199.11
236,9730.820000000002,4683.129999999999,4060.76,3226.98,3068.67,2183.1,3021.17,4344.71,2316.1000000000004,2273.31,2196.96,1786.1299999999999,2038.7800000000004,2083.25,1818.87,1688.63,1561.6999999999998,2356.96,1169.1599999999999,1100.0200000000004
237,11812.74,4638.629999999999,4699.59,5401.289999999999,3600.4700000000003,2849.07,2877.98,2338.87,2196.19,2521.8,1961.6499999999999,2434.55,1791.33,1854.0,2137.7400000000002,1650.8400000000001,1538.7300000000002,1215.96,1200.84,1096.01
238,13766.43,5366.46,5035.8099999999995,3920.52,3812.3700000000003,3151.64,2738.3,2634.83,2523.29,2376.35,1948.54,2117.1499999999996,1695.8799999999997,1585.6799999999998,1669.31,1694.81,1660.4499999999998,1202.99,1481.33,1249.9099999999994
239,11794.51,4258.9,3858.3399999999992,7151.93,3001.11,2665.789999999999,3127.2899999999995,2118.4900000000002,1752.6100000000001,2278.3399999999997,1939.82,1771.51,2023.17,1540.1799999999998,1287.39,1607.9799999999998,999.47,1224.11,1002.21,1394.0
240,13031.269999999999,4190.41,3666.1300000000006,9192.24,2817.25,3165.9,3492.040000000001,1451.5800000000002,1913.0199999999995,2577.959999999999,2077.8,2010.3700000000001,2076.3499999999995,1639.1,1249.0300000000002,1344.65,1020.2199999999999,833.6999999999999,908.9300000000001,1317.99
241,13670.15,5050.16,3487.7200000000003,2708.26,3648.4600000000005,3174.41,2725.1200000000003,930.0100000000001,2498.05,2312.4300000000003,1876.25,1799.63,2128.2400000000002,1667.74,1620.2000000000003,1716.78,1454.58,485.4800000000001,1501.11,1358.33
242,13146.580000000002,4851.23,4771.18,6581.139999999999,3450.89,2920.9600000000005,3034.1099999999997,5340.62,2419.5800000000004,2310.33,1929.4999999999998,1871.4299999999998,1920.5900000000001,1885.44,1723.8200000000002,1674.27,1609.6299999999999,2650.05,1394.6599999999994,1231.2500000000002
243,14850.77,4770.5,4527.120000000001,3878.33,3561.85,3102.5300000000007,2639.0099999999998,4428.8,2690.0,2338.7300000000005,1888.1,2018.9899999999998,1907.4700000000003,1752.31,1692.2199999999998,1520.69,1502.1299999999999,1993.9599999999998,1335.6300000000003,1152.1999999999998
244,13962.68,5336.29,5421.379999999999,4197.12,3456.3500000000004,3104.7699999999995,2760.69,2040.28,2282.72,2354.13,2062.22,1866.2800000000002,1603.22,1566.62,1542.16,1540.8500000000001,1576.2399999999998,990.54,1474.8500000000001,1262.9
245,12843.1,5057.65,5142.18,4365.45,3161.8799999999997,3148.4800000000005,2821.9800000000005,5702.88,2412.1099999999997,2025.4000000000003,1940.15,1856.8399999999997,1667.6299999999999,1507.91,1385.2,1389.1699999999998,1396.1,2294.8199999999997,1187.58,1176.67
246,13480.09,4960.630000000001,5243.139999999999,4853.62,3348.5600000000004,2871.2300000000005,2774.36,964.63,2126.48,2494.5000000000005,1789.1800000000003,1913.87,2298.76,1834.1499999999999,1716.3400000000001,1629.2200000000003,1682.35,470.59000000000003,1386.4399999999998,1498.9500000000003
247,12544.07,5582.0,3783.61,3491.2400000000002,3460.5299999999997,2651.1499999999996,2651.95,1963.1299999999999,2112.5600000000004,2373.2300000000005,2064.77,1968.1000000000004,1817.1100000000004,1888.5900000000001,1427.66,1484.09,1183.23,1114.3300000000004,1197.8899999999999,1229.1
248,14864.680000000002,3833.7000000000003,3472.78,8601.39,2870.2899999999995,3208.37,3109.31,775.81,2077.7400000000002,3416.6600000000003,2146.51,2262.8899999999994,1941.2100000000003,2024.77,817.9000000000001,1039.75,676.5899999999999,464.0,878.4699999999999,1297.7199999999998
249,14539.63,5247.94,5194.17,3296.23,3454.9,3086.78,2452.59,1117.1100000000001,2165.28,2161.6700000000005,1859.8,1878.6899999999998,1498.1400000000003,1535.25,1421.34,1464.0500000000002,1162.26,699.1999999999999,1315.51,1078.2200000000003
250,15236.529999999999,5417.58,4934.360000000001,3368.1,3453.94,2874.39,2531.83,1705.77,2724.7400000000002,2294.82,2164.89,1805.7199999999998,1559.17,1747.8500000000001,1568.3300000000004,1500.81,1453.1999999999998,881.23,1353.8400000000001,1252.5800000000002
251,9523.459999999997,3730.8800000000006,3203.13,3751.7300000000005,2191.7599999999998,2143.91,2342.02,4465.49,3065.8999999999996,1796.3,1711.48,1318.7,1375.28,1435.0700000000002,1295.4399999999998,969.33,952.51,2164.8999999999996,1320.92,895.9999999999998
252,12237.57,3007.1199999999994,3471.8399999999997,4598.02,2617.9300000000003,2596.5599999999995,2746.0399999999995,2666.56,1456.33,2177.05,2098.56,1580.2600000000002,1807.6499999999999,1622.7,1109.84,1206.08,947.7,1495.13,849.5400000000001,1352.93
253,15781.060000000001,5363.399999999999,7147.3,6401.05,3292.0899999999997,3548.0,2889.4800000000005,3585.28,2428.8199999999997,2382.07,1909.56,1919.2300000000002,1517.3600000000004,1648.67,1277.71,1467.82,1426.03,1477.17,1330.78,1347.7900000000002
254,13288.889999999998,5128.9400000000005,4323.1500000000015,3138.23,3342.39,2964.52,3051.41,2801.46,2370.8499999999995,2240.4000000000005,2039.45,1737.6499999999999,2065.2699999999995,1683.9800000000002,1671.69,1512.0099999999998,1590.54,1224.48,1344.5700000000004,1444.02
255,11082.630000000001,4752.1900000000005,4008.7600000000007,4598.22,3831.5599999999995,2996.8,3090.5000000000005,2373.82,2261.05,2553.4900000000002,1787.92,2000.06,2011.8700000000001,1738.5599999999997,1928.17,1954.5399999999997,1640.1899999999998,959.01,1313.73,1100.57
256,14143.349999999999,4575.640000000001,5024.0599999999995,3813.6299999999997,3532.0699999999997,2927.0099999999998,2430.39,5151.37,2666.4100000000003,2538.3900000000003,2014.74,1990.8800000000003,1565.21,1723.81,1702.1399999999999,1497.3700000000001,1634.58,2417.95,1489.82,1131.11
257,13215.550000000001,5139.66,3801.1600000000008,3395.55,3036.6800000000007,3413.9700000000003,3237.95,3521.02,2111.7800000000007,2483.19,2070.6699999999996,1786.8199999999995,2079.8,1889.61,1665.0300000000002,1661.4599999999998,1325.6399999999999,1755.7699999999998,1045.1200000000003,1445.0
258,11508.720000000001,4568.24,5609.64,7300.59,3146.3199999999997,3144.85,2581.02,4779.240000000001,2436.9500000000007,2374.49,1690.7600000000002,2077.66,1583.62,1564.7600000000002,1291.3100000000002,1343.89,1227.62,2391.08,1332.5199999999998,1278.2500000000002
259,16528.960000000003,4045.75,3927.99,4715.57,3088.9999999999995,2972.8499999999995,2800.0699999999997,3581.58,2008.11,2577.7999999999993,2079.42,1677.06,1687.0099999999998,1850.12,1085.87,1195.01,842.32,1941.73,967.9800000000001,1263.5000000000005
260,11362.22,4489.300000000001,5890.159999999999,5922.419999999999,3435.4,3023.3399999999997,2375.96,4129.06,2585.1500000000005,2469.71,1553.14,2289.41,1537.77,1561.23,1376.12,1398.3500000000001,1315.2299999999998,2013.81,1395.8000000000004,1154.1100000000006
261,12051.45,5021.2300000000005,5387.230000000001,5681.93,3590.8099999999995,3132.1299999999997,3061.24,8644.24,2201.6199999999994,2200.120000000001,1831.7,1927.3000000000004,1740.3200000000002,1532.3299999999997,1686.66,1605.6,1593.53,2867.44,1206.6899999999996,1157.5799999999997
262,13018.14,4621.73,3760.75,5026.28,2990.5499999999997,2792.54,2573.74,3816.6800000000003,2506.4,2499.4500000000007,2189.11,1765.0000000000002,2014.3799999999999,1983.72,1452.7,1517.04,993.1099999999998,2540.7799999999997,948.9500000000002,1335.5100000000002
263,13644.35,4560.96,4488.5700000000015,3457.29,3804.92,3121.1500000000005,2826.46,3940.22,2534.939999999999,2528.8500000000004,2085.5800000000004,2149.4199999999996,1874.32,1730.7199999999998,1916.6399999999999,1743.48,1712.81,1768.7600000000002,1443.61,1165.6799999999998
264,14335.06,4983.97,7015.349999999999,5604.300000000001,3163.7300000000005,2964.2499999999995,2907.5099999999998,14807.359999999999,2436.33,2373.4400000000005,1999.71,2110.4300000000003,1456.48,1527.9999999999998,1568.6699999999998,1409.92,1581.8799999999997,4646.28,1263.85,1149.1799999999996
265,14356.210000000001,4176.44,4467.209999999999,3784.79,2917.5799999999995,2769.06,2533.59,1148.95,2000.1699999999998,2751.0299999999993,2152.34,1804.0800000000002,1576.2999999999997,1731.97,1032.63,1100.2399999999998,964.7900000000001,718.87,945.5099999999999,1274.5800000000002
266,12510.29,5133.49,4531.92,5908.419999999999,3352.99,2999.07,2801.609999999999,3011.6900000000005,2413.9399999999996,2018.11,1957.17,1832.67,1650.1,1443.0700000000002,1579.27,1768.37,1492.55,1423.26,1408.24,1260.29
267,16178.759999999998,5600.62,4818.25,4373.139999999999,3294.1799999999994,3894.71,3204.1100000000006,1935.1599999999999,2722.46,2370.289999999999,1970.5199999999998,1814.6400000000003,1956.9600000000003,1582.3,1416.24,1526.24,1491.7900000000002,899.3399999999999,1626.3700000000001,1410.74
268,12203.94,4384.130000000001,3424.88,3195.5699999999997,3667.9300000000003,2995.3,2753.48,1496.86,2744.6100000000006,2365.06,1717.0,1749.4499999999998,2204.3,1784.76,1649.9100000000003,1778.18,1595.01,668.85,1277.01,1248.4600000000003
269,12208.550000000003,5279.6399999999985,4909.179999999999,3510.5600000000004,3167.0299999999997,2676.4100000000003,2746.8100000000004,4066.09,2580.8499999999995,2008.6399999999996,1959.19,1771.0,1528.2500000000002,1524.87,1585.8600000000001,1754.7600000000002,1529.77,1735.62,1418.05,1249.52
270,14845.37,5135.33,4653.54,4509.65,3507.67,2953.1700000000005,1774.17,2974.99,3033.5000000000005,2134.9800000000005,1995.6799999999998,2190.5099999999998,1398.93,1737.4799999999998,1465.3000000000002,1383.0799999999997,1447.1499999999999,1452.9299999999998,1508.31,1050.1
271,10944.260000000002,4233.830000000001,3778.2300000000005,3699.3199999999997,2981.7400000000002,2704.88,2099.83,2045.2100000000003,2697.35,1819.1300000000003,1731.5400000000002,1639.7700000000002,1450.9899999999998,1385.7599999999998,1439.64,1316.64,1340.15,1042.61,1241.7000000000003,1032.27
272,13326.630000000001,5686.57,4812.780000000001,3965.19,3145.4,3117.9900000000002,3027.2100000000005,1732.14,2797.0399999999995,2175.640000000001,2050.1200000000003,1714.1900000000003,1702.0,1578.58,1740.73,1762.8499999999997,1611.6200000000001,831.2,1463.4,1286.9199999999996
273,12569.070000000002,5705.310000000001,4681.450000000001,5923.249999999999,3403.93,3285.9800000000005,3290.500000000001,595.1500000000001,2270.42,2339.19,2233.35,2245.3699999999994,1865.71,1627.6,1667.9699999999998,1754.42,1714.4499999999996,323.77000000000004,1326.55,1440.3200000000002
274,12940.18,4519.510000000001,4253.9400000000005,3296.0499999999997,3494.2299999999996,3038.3200000000006,2635.43,1957.59,2557.2,2179.52,1776.99,1742.52,1843.1999999999998,1543.7199999999998,1509.6000000000001,1611.27,1432.4699999999998,905.35,1313.8999999999999,1211.3600000000004
275,13106.25,4492.970000000001,5440.06,8512.65,3171.0199999999995,2608.7599999999998,2582.0699999999997,5114.78,2316.04,2277.6200000000003,2008.1399999999999,2050.9400000000005,1498.5,1671.1,1607.2699999999998,1489.06,1426.77,2440.84,1323.3900000000003,1195.15
276,13091.42,4462.539999999999,4660.370000000001,6744.25,2768.8200000000006,3525.64,2297.86,3910.3599999999997,2039.7,2430.8800000000006,1644.15,1786.0400000000002,1650.78,1432.7300000000002,1240.7600000000002,1021.82,1015.4,1742.0999999999997,1181.28,1127.9199999999998
277,13468.269999999999,3732.1800000000003,5030.599999999999,8479.769999999999,3133.5899999999997,2360.8400000000006,2576.05,3497.19,2369.3199999999997,2377.4699999999993,2042.71,1647.2999999999997,2007.75,2218.94,1139.79,1326.04,968.98,2037.04,868.2800000000001,1124.3400000000004
278,13936.579999999998,5249.7300000000005,4656.57,6469.06,3586.769999999999,3419.6099999999997,2502.42,873.2599999999999,2496.3799999999997,2313.9900000000007,1745.2,2202.38,1710.4399999999998,1491.64,1282.6500000000003,1502.9899999999998,1354.4699999999998,466.98,1444.94,1203.49
279,13697.279999999999,4199.26,3180.91,3935.4199999999996,3261.3100000000004,2949.5200000000004,2695.56,409.86,2081.73,2617.4900000000007,1918.48,1829.0700000000004,2133.75,1810.5999999999997,1209.8899999999999,1304.85,853.1300000000001,247.65999999999997,999.8000000000003,1165.0400000000002
280,8862.730000000001,4444.99,3419.7400000000002,2838.89,2626.3199999999997,2970.66,2945.120000000001,2584.91,2784.0500000000006,2350.2600000000007,2377.14,1489.1900000000003,2044.42,1597.8299999999997,1943.2100000000003,1370.37,1237.16,1186.7399999999998,1117.93,1137.94
281,14163.91,4226.59,4075.0099999999993,8744.609999999999,3472.2000000000003,2939.54,2595.7200000000003,1348.0,2057.5200000000004,2576.67,1805.71,1753.3999999999996,2026.6399999999996,1746.7900000000002,1124.6499999999999,1419.6999999999998,1034.34,830.82,1096.6,1328.2900000000002
282,20879.6,6079.51,3162.1100000000006,7386.400000000001,2218.0099999999998,6026.719999999999,5111.910000000001,216.09000000000003,1230.2200000000003,2712.85,1257.3500000000001,1665.09,2267.73,968.4,574.41,757.59,769.5599999999998,99.0,1086.36,1815.45
283,17360.99,5763.900000000001,5219.5199999999995,5548.099999999999,3490.73,3292.19,2848.4500000000003,2451.53,2442.900000000001,2447.36,2108.96,2010.9700000000003,1804.01,1676.0,1530.1200000000001,1447.43,1454.1000000000001,1208.2999999999997,1331.42,1407.22
284,15107.6,5328.279999999999,3405.47,4709.2699999999995,2903.540000000001,3544.66,2758.2099999999996,2629.39,2328.0200000000004,2402.0099999999998,2206.1,1618.08,1708.78,1715.1,1558.5700000000002,1211.03,1140.27,1480.02,1271.5399999999997,1240.2400000000002
285,13277.36,5365.079999999999,5299.33,8934.2,3032.1600000000003,3117.35,2910.69,4647.2,2253.4999999999995,2039.5300000000002,2068.98,1733.0000000000002,1622.1,1420.8799999999999,1445.52,1593.3200000000002,1192.8799999999999,2495.01,1225.86,1314.2800000000002
286,11314.760000000002,4993.380000000001,3984.4900000000002,3550.7099999999996,3456.88,3075.2400000000002,2807.7999999999997,2250.6,3170.94,2348.949999999999,1885.21,1914.0000000000002,1974.79,1795.38,1856.7899999999997,1540.08,1401.06,968.3400000000001,1338.9899999999998,1235.7400000000002
287,15780.400000000001,5465.530000000001,4706.45,8314.13,3836.46,3385.8099999999995,3004.08,4232.340000000001,3013.92,2536.3300000000004,2011.01,2169.8599999999997,1835.58,1764.4699999999998,1718.56,1585.8899999999999,1548.22,2036.9800000000002,1689.66,1186.4099999999999
288,11423.460000000001,4643.599999999999,5841.320000000001,5289.7300000000005,3358.62,3540.9500000000007,3468.7199999999993,1428.16,2381.07,2655.1399999999994,1259.2499999999998,2635.8599999999997,1356.75,852.75,1052.64,1339.26,738.9,710.62,1118.1,1408.8200000000004
289,11377.380000000001,4442.530000000001,4284.78,2808.0499999999997,3092.4100000000003,2697.76,2841.55,1792.6999999999998,3099.6800000000003,3006.9700000000003,2571.28,1970.0500000000004,1954.04,2173.5499999999997,1505.73,1162.1899999999998,1110.29,766.9499999999999,1007.0,1277.68
290,10617.08,4841.12,4247.63,2167.89,3145.1300000000006,2575.4100000000003,2572.5299999999997,4385.26,3052.8600000000006,2297.7700000000004,2426.14,1639.31,1696.58,1676.13,1733.2500000000002,1393.1200000000001,1301.07,1904.7399999999998,1333.1399999999996,1235.6900000000003
291,14497.61,3898.6699999999996,5140.7300000000005,6292.62,2786.609999999999,3053.21,3507.7299999999996,3086.75,1853.3,2504.7499999999995,2115.5,1795.4000000000003,2057.92,1787.7299999999998,1169.81,1358.3999999999999,993.91,1891.3100000000002,912.2999999999998,1314.4399999999996
292,13444.13,3356.6099999999997,5349.75,8496.599999999999,2648.02,3138.5299999999997,2357.35,3352.3799999999997,1737.7399999999998,2590.1000000000004,1755.79,1899.5199999999995,1860.1499999999999,1547.7800000000002,871.0000000000001,1004.4,835.68,1929.9099999999999,920.1000000000001,1235.69
293,9144.29,3905.5299999999997,2346.8299999999995,1776.07,2666.65,1958.04,2150.3399999999992,1729.43,2751.6500000000005,1931.74,1980.77,1379.55,1577.2,1581.6100000000001,1733.5900000000001,1273.6499999999999,1224.2600000000002,807.2499999999999,1273.9899999999998,996.6899999999998
